BIN Number,Complaint Number,Complaint  Category,Complaint  Category Description,Priority Code,Borough Digit,Borough Name,P_HOUSE_NUMBER,P_STREET_NAME,P_ZIP,P_NUMBER_OF_STORIES,DOF Building Classification,P_FIN_BLDG_CLASS,P_FIN_STORIES,COMPLAINT_DATE,D_MONTH,D_YEAR,INSPECTION_DATE,Inspector ID,Disposition Code,Complaint Disposition Description,cnxarraycolumn,Inspector Comments,C_NOTIFICATION_TEXT,ECB Violation Number
3087955,3631959,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,153,ASHFORD STREET,11207,1,2 FAMILY DWELLINGS:CONVERTED(FROM 1 FAMILY),B3,1,12/18/2017,1,2018,1/16/2018 0:00,2744,C4,ACCESS DENIED - 2ND ATTEMPT,1,"DENIED ACCESS BY FEMALE POSTED NOTICE TO CALL FOR INSPECTION, FINAL ATTEMPT..",,
3087969,3632439,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,252,CLEVELAND STREET,11208,3,WALK-UP APTS:3 FAMILIES,C0,3,12/22/2017,1,2018,1/26/2018 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG DOORBELL, KNOCK ON DOOR FOR SEVERAL MINUTES NO ANSWER, POSTED NOTICE TO     CALL FOR INSPECTION,, 1ST ATTEMPT...",,
3087969,3632439,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,252,CLEVELAND STREET,11208,3,WALK-UP APTS:3 FAMILIES,C0,3,12/22/2017,1,2018,1/31/2018 0:00,2720,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1,WORK IS CURRENTLY BEING PERFORMED UNDER JOB # 321-698-659 AND IS CODE COMPLIANT  AT TIME OF INSPECTION.,,
3088164,3636706,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,228,HIGHLAND PLACE,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,1/31/2018,2,2018,2/2/2018 0:00,2554,C3,ACCESS DENIED - 1ST ATTEMPT,0,"DENIED BY FEMALE AT FRONT DOOR, POSTED NOTICE, 1ST ATTEMPT",,
3088226,3600932,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,3122,FULTON STREET,11208,3,RESIDENCE-MULTI USE:PRIMARY 4 FAMILY W STORE/OFFICE,S4,3,5/3/2017,5,2017,5/20/2017 0:00,2554,C3,ACCESS DENIED - 1ST ATTEMPT,0,"DENIED BY MALE, POSTED NOTICE, 1ST ATTEMPT",,
3088226,3600932,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,3122,FULTON STREET,11208,3,RESIDENCE-MULTI USE:PRIMARY 4 FAMILY W STORE/OFFICE,S4,3,5/3/2017,5,2017,5/31/2017 0:00,2758,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1,NO VIOLATING CONDITIONS AT THE TIME OF INSPECTION; THERE IS CURRENTLY NO GAS IN  THE BUILDING; NO NEW OR ILLEGAL PIPING; NO FURTHER ACTION IS NECESSARY,,
3088257,3581557,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,2774,ATLANTIC AVENUE,11207,3,RESIDENCE-MULTI USE:PRIMARY 2 FAMILY W STORE/OFFICE,S2,3,11/14/2016,11,2016,11/29/2016 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS KNOCKED ON DOOR, NO ANSWER. NOTICE LEFT, 1ST ATTEMPT.",,
3088257,3581557,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,2774,ATLANTIC AVENUE,11207,3,RESIDENCE-MULTI USE:PRIMARY 2 FAMILY W STORE/OFFICE,S2,3,11/14/2016,12,2016,12/1/2016 0:00,2720,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1,"NO NEW WORK HAS BEEN PERFORMED, GAS METER STILL LOCKED AT TIME OF INSPECTION.",,
3088286,3637294,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,2838,ATLANTIC AVENUE,11207,1,DINERS FRANCHISED TYPE STAND,K5,1,2/5/2018,2,2018,2/26/2018 0:00,2554,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,0,"WORK WAS DONE ON UTILITY COMPANY SERVICE SIDE, NOT DOB JURISDICTION",,
3088630,3570924,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,664,LIBERTY AVENUE,11207,3,WALK-UP APTS:5 TO 6 FAMILIES,C2,3,8/19/2016,8,2016,8/30/2016 0:00,2679,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"NO ACCESS. KNOCKED ON DOOR, RANG BELLS NO ACCESS. 1ST ATTEMPT",,
3088630,3570924,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,664,LIBERTY AVENUE,11207,3,WALK-UP APTS:5 TO 6 FAMILIES,C2,3,8/19/2016,9,2016,9/12/2016 0:00,2722,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,NO ANSWER TO KNOCK OR BELL FINAL ATTEMPT,,
3088640,3619296,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,387,CLEVELAND STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,9/15/2017,10,2017,10/17/2017 0:00,2720,C3,ACCESS DENIED - 1ST ATTEMPT,0,"ACCESS DENIED BY MALE. NOTICE LEFT, 1ST ATTEMPT.",,
3088640,3619296,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,387,CLEVELAND STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,9/15/2017,10,2017,10/30/2017 0:00,2554,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"NO ANSWER TO MULTIPLE KNOCKS ON FRONT DOOR, NO DOORBELLS, 2ND ATTEMPT",,
3089226,3602106,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,2430,PITKIN AVENUE,11208,2,RESIDENCE-MULTI USE:PRIMARY 1 FAMILY W STORE/OFFICE,S1,2,5/11/2017,5,2017,5/20/2017 0:00,2554,C3,ACCESS DENIED - 1ST ATTEMPT,0,"DENIED BY FEMALE LAUNDRY ATTENDANT, POSTED NOTICE, 1ST ATTEMPT",,
3089226,3602106,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,2430,PITKIN AVENUE,11208,2,RESIDENCE-MULTI USE:PRIMARY 1 FAMILY W STORE/OFFICE,S1,2,5/11/2017,5,2017,5/25/2017 0:00,2758,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1,NO VIOLATING CONDITIONS AT THE TIME OF INSPECTION; ACCESS GRANTED BY OWNER TO EN TIRE GAS SYSTEM IN LAUNDROMANT AND IN APARTMENTS ABOVE; THERE WAS A LEAK IN APT  ABOVE BUSINESS; FLEX HOSE WAS CHANGED; PIPING WAS EXISTING; NO NEW OR ILLEGAL PI PING; NO FURTHER ACTION IS NECESSARY,,
3089683,3594408,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,420,VAN SICLEN AVENUE,11207,0,2 FAMILY DWELLINGS:BRICK,B1,0,3/7/2017,3,2017,3/18/2017 0:00,2554,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"NO ANSWER TO DOORBELLS AND KNOCKS ON DOOR, POSTED NOTICE, 1ST ATTEMPT",,
3089683,3594408,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,420,VAN SICLEN AVENUE,11207,0,2 FAMILY DWELLINGS:BRICK,B1,0,3/7/2017,3,2017,3/25/2017 0:00,2720,C4,ACCESS DENIED - 2ND ATTEMPT,1,ACCESS DENIED BY FEMALE. FINAL ATTEMPT.,,
3089683,3594408,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,420,VAN SICLEN AVENUE,11207,0,2 FAMILY DWELLINGS:BRICK,B1,0,3/7/2017,4,2017,4/1/2017 0:00,2554,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,2,"SCHEDULE APPOINTMENT FOR 3PM, MALE STATED HE WAS NOT AWARE OF APPOINTMENT AND WI LL RESCHEDULE, NO ANSWER TO DOORBELLS AND KNOCKS ON DOOR",,
3089865,3614955,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,306,BERRIMAN STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,8/15/2017,8,2017,8/19/2017 0:00,2554,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"NO ANSWER TO DOORBELLS AND KNOCKS ON DOOR, POSTED NOTICE, 1ST ATTEMPT",,35251568R
3089865,3614955,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,306,BERRIMAN STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,8/15/2017,8,2017,8/19/2017 0:00,2554,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"NO ANSWER TO DOORBELLS AND KNOCKS ON DOOR, POSTED NOTICE, 1ST ATTEMPT",,35251569Z
3089865,3614955,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,306,BERRIMAN STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,8/15/2017,8,2017,8/19/2017 0:00,2554,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"NO ANSWER TO DOORBELLS AND KNOCKS ON DOOR, POSTED NOTICE, 1ST ATTEMPT",,35251570X
3089865,3614955,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,306,BERRIMAN STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,8/15/2017,8,2017,8/25/2017 0:00,2695,A8,ECB VIOLATION SERVED,1,"WORK WITHOUT A PERMIT ; GAS SHUT OFF VALVE FOR WATER HEATER IN BASEMENT , NO     TESTING AND NO DOB CERTS",,35251568R
3089865,3614955,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,306,BERRIMAN STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,8/15/2017,8,2017,8/25/2017 0:00,2695,A8,ECB VIOLATION SERVED,1,"WORK WITHOUT A PERMIT ; GAS SHUT OFF VALVE FOR WATER HEATER IN BASEMENT , NO     TESTING AND NO DOB CERTS",,35251569Z
3089865,3614955,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,306,BERRIMAN STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,8/15/2017,8,2017,8/25/2017 0:00,2695,A8,ECB VIOLATION SERVED,1,"WORK WITHOUT A PERMIT ; GAS SHUT OFF VALVE FOR WATER HEATER IN BASEMENT , NO     TESTING AND NO DOB CERTS",,35251570X
3090077,3610809,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,609,WARWICK STREET,11207,2,WALK-UP APTS:3 FAMILIES,C0,2,7/17/2017,8,2017,8/1/2017 0:00,2679,C3,ACCESS DENIED - 1ST ATTEMPT,0,ACCESS TO CELLAR DENIED BY MALE. LS4 POSTED,,
3090077,3610809,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,609,WARWICK STREET,11207,2,WALK-UP APTS:3 FAMILIES,C0,2,7/17/2017,8,2017,8/17/2017 0:00,2695,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"CALL CONTACT NUMBER NO ANSWER ,RANG BELLS KNOCKED ON DOOR NO ANSWER POSTED       NOTICE ON DOOR",,
3090177,3591035,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,553,ELTON STREET,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,2/8/2017,2,2017,2/18/2017 0:00,2554,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"NO ANSWER TO DOORBELLS AND KNOCKS ON FRONT DOOR, POSTED NOTICE, 1ST ATTEMPT",,
3090177,3591035,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,553,ELTON STREET,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,2/8/2017,2,2017,2/27/2017 0:00,2554,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"NO ANSWER TO DOORBELLS AND KNOCKS ON FRONT DOOR, 2ND ATTEMPT",,
3090452,3576650,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,567,JEROME STREET,11207,2,2 FAMILY DWELLINGS:BRICK,B1,2,10/5/2016,11,2016,11/29/2016 0:00,2664,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,TENANT ON 1ST FLOOR STATED SHE DOES NOT HAVE ACCESS TO BASEMENT. BASEMENT DOOR   IS BOARDED WITH PLY-WOOD,,
3090452,3576650,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,567,JEROME STREET,11207,2,2 FAMILY DWELLINGS:BRICK,B1,2,10/5/2016,12,2016,12/2/2016 0:00,2758,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,RANG FRONT DOOR BELL AND ALSO KNOCKED ON DOOR SEVERAL TIMES; NO ANSWER; THERE IS  A PIECE OF PLYWOOD SCREWED INTO THE PORCH BLOCKING ACCESS TO THE FRONT BASEMENT  DOOR; FINAL ATTEMPT,,
3090671,3633642,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,599,VAN SICLEN AVENUE,11207,2,2 FAMILY DWELLINGS:BRICK,B1,2,1/5/2018,3,2018,3/2/2018 0:00,2679,C3,ACCESS DENIED - 1ST ATTEMPT,0,ACCESS DENIED BY MALE. NOTICE TO CALL FOR INSPECTION POSTED,,
3090671,3633642,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,599,VAN SICLEN AVENUE,11207,2,2 FAMILY DWELLINGS:BRICK,B1,2,1/5/2018,3,2018,3/6/2018 0:00,2554,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"SCHEDULE APPOINTMENT, NO SHOW, MALE STATED HE WILL RE-SCHEDULE WITH DOB",,
3090808,3633001,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,149,ETNA STREET,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,12/28/2017,2,2018,2/25/2018 0:00,2695,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BOTH DOOR BELLS, KNOCKED ON DOOR, NO ANSWER, LEFT NOTICE TO CALL FOR        INSPECTION",,
3090808,3633001,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,149,ETNA STREET,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,12/28/2017,3,2018,3/1/2018 0:00,2875,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELLS KNOCKED ON DOOR NO ANSWER , POSTED NOTICE TO CALL FOR INSPECTION ,    2ND ATTEMPT.",,
3090845,3591122,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,60,CHESTNUT STREET,11208,25,2 FAMILY DWELLINGS:CONVERTED(FROM 1 FAMILY),B3,25,2/8/2017,2,2017,2/18/2017 0:00,2554,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"KNOCKED ON DOOR FOR SEVERAL MINUTES, NO ANSWER, POSTED NOTICE, 1ST ATTEMPT",,
3090845,3591122,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,60,CHESTNUT STREET,11208,25,2 FAMILY DWELLINGS:CONVERTED(FROM 1 FAMILY),B3,25,2/8/2017,2,2017,2/27/2017 0:00,2554,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"KNOCKED ON FRONT DOOR FOR SEVERAL MINUTES, NO ANSWER, 2ND ATTEMPT",,
3091158,3625718,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,349,ETNA STREET,11208,3,WALK-UP APTS:3 FAMILIES,C0,3,10/31/2017,11,2017,11/17/2017 0:00,2679,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELL, KNOCKED ON DOOR- NO ANSWER. NOTICE TO CALL FOR INSPECTION POSTED",,
3091158,3625718,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,349,ETNA STREET,11208,3,WALK-UP APTS:3 FAMILIES,C0,3,10/31/2017,11,2017,11/21/2017 0:00,2695,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG DOOR BELL, KNOCKED ON BOTH DOORS, NO ANSWER, LEFT NOTICE TO CALL FOR        INSPECTION",,
3091401,3577947,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,102,ELDERT LANE,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,10/14/2016,11,2016,11/29/2016 0:00,2664,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS AND KNOCKED ON DOOR, NO ANSWER",,
3091401,3577947,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,102,ELDERT LANE,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,10/14/2016,12,2016,12/5/2016 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELLS KNOCKED ON DOOR, NO ANSWER. FINAL ATTEMPT.",,
3091680,3620167,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,142,CRESCENT STREET,11208,2,WALK-UP APTS:3 FAMILIES,C0,2,9/21/2017,10,2017,10/28/2017 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"KNOCK ON DOOR, RANG DOORBELL FOR SEVERAL MINUTES NO ANSWER, POSTED NOTICE TO     CALL FOR INSPECTION,, 1ST ATTEMPT..",,
3091680,3620167,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,142,CRESCENT STREET,11208,2,WALK-UP APTS:3 FAMILIES,C0,2,9/21/2017,10,2017,10/31/2017 0:00,2875,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELLS KNOCKED ON DOOR NO ANSWER , LEFT NOTICE TO CALL FOR INSPECTION 2ND    ATTEMPT.",,
3091680,3626130,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,142,CRESCENT STREET,11208,2,WALK-UP APTS:3 FAMILIES,C0,2,11/2/2017,11,2017,11/17/2017 0:00,2679,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS, KNOCKED ON DOOR- NO ANSWER. NOTICE TO CALL FOR INSPECTION POSTED",,
3091680,3626130,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,142,CRESCENT STREET,11208,2,WALK-UP APTS:3 FAMILIES,C0,2,11/2/2017,11,2017,11/21/2017 0:00,2695,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG ALL DOOR BELLS, KNOCKED ON DOOR, NO ANSWER, LEFT NOTICE TO CALL FOR         INSPECTION",,
3091974,3595642,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,173,NORWOOD AVENUE,11208,3,RESIDENCE-MULTI USE:PRIMARY 5/6 FAM W STORE/OFFICE,S5,3,3/20/2017,3,2017,3/23/2017 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"FRONT GATE LOCKED, NO ACCESS TO BUILDING. NOTICE LEFT, 1ST ATTEMPT.",,
3091974,3595642,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,173,NORWOOD AVENUE,11208,3,RESIDENCE-MULTI USE:PRIMARY 5/6 FAM W STORE/OFFICE,S5,3,3/20/2017,3,2017,3/25/2017 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"FRONT GATE LOCKED, NO ACCESS. FINAL ATTEMPT.",,
3092229,3583355,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,99,PINE STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,11/30/2016,1,2017,1/20/2017 0:00,2720,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELLS KNOCKED ON DOOR, NO ANSWER. FINAL ATTEMPT.",,
3092229,3583355,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,99,PINE STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,11/30/2016,12,2016,12/8/2016 0:00,2722,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,NO ANSWER TO KNOCKS OR BELL 1ST ATTEMPT,,
3092272,3632180,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,2,CAMPUS PLACE,11208,2,2 FAMILY DWELLINGS:CONVERTED(FROM 1 FAMILY),B3,2,12/20/2017,2,2018,2/25/2018 0:00,2695,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"KNOCKED ON DOOR, NO DOORBELL, NO ANSWER, LEFT NOTICE TO CALL FOR INSPECTION",,
3092272,3632180,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,2,CAMPUS PLACE,11208,2,2 FAMILY DWELLINGS:CONVERTED(FROM 1 FAMILY),B3,2,12/20/2017,3,2018,3/10/2018 0:00,2554,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"NO ANSWER TO MULTIPLE KNOCKS ON FRONT DOOR, NO DOORBELL, 2ND ATTEMPT",,
3092403,3628034,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,207,AUTUMN AVENUE,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,11/18/2017,11,2017,11/21/2017 0:00,2695,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG ALL DOOR BELLS, KNOCKED ON DOOR, NO ANSWER, LEFT NOTICE TO CALL FOR         INSPECTION",,
3092403,3628034,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,207,AUTUMN AVENUE,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,11/18/2017,12,2017,12/13/2017 0:00,2744,C4,ACCESS DENIED - 2ND ATTEMPT,1,"DENIED ACCESS BY MALE, POSTED NOTICE TO CALL FOR INSPECTION,, FINAL ATTEMPT...",,
3092453,3636137,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,195,LINCOLN AVENUE,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,1/26/2018,2,2018,2/25/2018 0:00,2695,A8,ECB VIOLATION SERVED,0,"WORK WITHOUT A PERMIT; GAS SHUT OFF VALVE FOR 2ND FLOOR GAS STOVE, NO TESTING AN D NO DOB CERTIFICATIONS ON GAS LINE, FAILURE TO MAINTAIN; GAS FLEX INSTALLED THR OUGH CABINET",,35268823X
3092453,3636137,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,195,LINCOLN AVENUE,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,1/26/2018,2,2018,2/25/2018 0:00,2695,A8,ECB VIOLATION SERVED,0,"WORK WITHOUT A PERMIT; GAS SHUT OFF VALVE FOR 2ND FLOOR GAS STOVE, NO TESTING AN D NO DOB CERTIFICATIONS ON GAS LINE, FAILURE TO MAINTAIN; GAS FLEX INSTALLED THR OUGH CABINET",,35268824H
3092453,3636137,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,195,LINCOLN AVENUE,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,1/26/2018,2,2018,2/25/2018 0:00,2695,A8,ECB VIOLATION SERVED,0,"WORK WITHOUT A PERMIT; GAS SHUT OFF VALVE FOR 2ND FLOOR GAS STOVE, NO TESTING AN D NO DOB CERTIFICATIONS ON GAS LINE, FAILURE TO MAINTAIN; GAS FLEX INSTALLED THR OUGH CABINET",,35268850L
3092453,3636137,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,195,LINCOLN AVENUE,11208,2,2 FAMILY DWELLINGS:BRICK,B1,2,1/26/2018,2,2018,2/25/2018 0:00,2695,A8,ECB VIOLATION SERVED,0,"WORK WITHOUT A PERMIT; GAS SHUT OFF VALVE FOR 2ND FLOOR GAS STOVE, NO TESTING AN D NO DOB CERTIFICATIONS ON GAS LINE, FAILURE TO MAINTAIN; GAS FLEX INSTALLED THR OUGH CABINET",,35268851N
3092564,3595895,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,210,ELDERT LANE,11208,2,WALK-UP APTS:3 FAMILIES,C0,2,3/22/2017,3,2017,3/23/2017 0:00,2720,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"RANG BELLS KNOCKED ON DOOR, NO ANSWER. NOTICE LEFT, 1ST ATTEMPT.",,35250675H
3092564,3595895,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,210,ELDERT LANE,11208,2,WALK-UP APTS:3 FAMILIES,C0,2,3/22/2017,3,2017,3/25/2017 0:00,2720,L1,PARTIAL STOP WORK ORDER                                                 P,1,SUMMONS AND SWO ISSUED DUE TO WORK WITHOUT A PERMIT ON GAS PIPING IN THE         BASEMENT.,,35250675H
3092732,3568918,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,147,PINE STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,8/4/2016,8,2016,8/15/2016 0:00,2664,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,WOMAN AT DOOR STATED ONLY LANDLORD HAS ACCESS TO BASEMENT,,
3092732,3568918,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,147,PINE STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,8/4/2016,8,2016,8/18/2016 0:00,2722,I2,NO VIOLATION WARRANTED FOR COMPLAINT AT TIME OF INSPECTION,1,NO VIOLATING CONDITIONS AT TIME OF INSPECTION,,
3092992,3618303,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,322,NICHOLS AVENUE,11208,2,RESIDENCE-MULTI USE:PRIMARY 2 FAMILY W STORE/OFFICE,S2,2,9/8/2017,9,2017,9/19/2017 0:00,2695,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,RANG BELLS KNOCKED ON DOOR NO ANSWER POSTED NOTICE FOR INSPECTION,,
3092992,3618303,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,322,NICHOLS AVENUE,11208,2,RESIDENCE-MULTI USE:PRIMARY 2 FAMILY W STORE/OFFICE,S2,2,9/8/2017,10,2017,10/3/2017 0:00,2744,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"KNOCK ON DOOR, RANG DOORBELL FOR SEVERAL MINUTES NO ANSWER, POSTED NOTICE TO     CALL FOR INSPECTION FINAL ATTEMPT",,
3093106,3605466,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,83,MILFORD STREET,11208,25,1 FAMILY DWELLINGS:MISC,A9,25,6/7/2017,6,2017,6/16/2017 0:00,2679,A8,ECB VIOLATION SERVED,0,VIOLATION SERVED FOR FUTURE TEE ON GAS GAS LINE IN BOILER ROOM,,35251270Y
3093110,3620170,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,73,MILFORD STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,9/21/2017,10,2017,10/28/2017 0:00,2744,C1,INSPECTOR UNABLE TO GAIN ACCESS - 1ST ATTEMPT,0,"KNOCK ON DOOR, RANG DOORBELL FOR SEVERAL MINUTES NO ANSWER, POSTED NOTICE TO     CALL FOR INSPECTION,, 1ST ATTEMPT..",,
3093110,3620170,1L,GAS UTILITY REFERRAL,D,3,Brooklyn,73,MILFORD STREET,11208,2,2 FAMILY DWELLINGS:FRAME,B2,2,9/21/2017,10,2017,10/31/2017 0:00,2875,C2,INSPECTOR UNABLE TO GAIN ACCESS - 2ND ATTEMPT,1,"RANG BELL KNOCKED ON DOOR NO ANSWER , 2ND ATTEMPT.",,
